city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,2,44,0.0
0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,8,Pvt Ltd,5,73,0.0
0.55,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Other,1,90,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,5,214,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,2,124,0.0
0.92,Unknown,No relevant experience,Full time course,Graduate,STEM,9,Unknown,5,18,0.0
0.92,Male,No relevant experience,Full time course,Masters,STEM,12,Public Sector,1,86,0.0
0.8959999999999999,Unknown,Has relevant experience,No enrollment,Masters,STEM,17,Unknown,0,44,0.0
0.92,Male,No relevant experience,No enrollment,Graduate,Business Degree,2,Pvt Ltd,1,36,0.0
0.884,Male,Has relevant experience,No enrollment,High School,Other,21,Funded Startup,3,84,0.0
0.91,Male,Has relevant experience,No enrollment,Masters,STEM,15,Pvt Ltd,3,55,0.0
0.836,Male,Has relevant experience,Part time course,Masters,STEM,17,Pvt Ltd,1,19,0.0
0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,12,Pvt Ltd,1,160,0.0
0.897,Other,Has relevant experience,No enrollment,Masters,STEM,5,Unknown,1,10,0.0
0.923,Male,No relevant experience,No enrollment,Graduate,Other,8,Pvt Ltd,1,57,0.0
0.8959999999999999,Male,Has relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,5,9,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Pvt Ltd,1,25,1.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Pvt Ltd,0,36,1.0
0.949,Male,No relevant experience,Full time course,Graduate,STEM,6,Unknown,1,13,0.0
0.55,Unknown,Has relevant experience,No enrollment,Graduate,STEM,8,Pvt Ltd,1,32,1.0
0.802,Male,No relevant experience,Full time course,High School,Other,0,Pvt Ltd,0,12,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,50,0.0
0.55,Unknown,Has relevant experience,No enrollment,Graduate,STEM,3,Pvt Ltd,1,102,1.0
0.924,Male,Has relevant experience,No enrollment,Graduate,STEM,14,Public Sector,2,107,0.0
0.624,Male,No relevant experience,Full time course,High School,Other,5,Unknown,2,64,0.0
0.698,Male,Has relevant experience,No enrollment,Phd,STEM,21,Pvt Ltd,5,16,0.0
0.887,Male,No relevant experience,No enrollment,High School,Other,2,Unknown,1,40,0.0
0.878,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,1,28,0.0
0.939,Male,Has relevant experience,No enrollment,High School,Other,6,Early Stage Startup,0,31,0.0
0.647,Male,Has relevant experience,No enrollment,Graduate,Business Degree,6,Pvt Ltd,1,113,0.0
0.7809999999999999,Unknown,Has relevant experience,Full time course,Masters,STEM,1,Pvt Ltd,1,109,0.0
0.8959999999999999,Male,No relevant experience,No enrollment,Masters,Humanities,4,Unknown,3,103,0.0
0.804,Unknown,Has relevant experience,No enrollment,High School,Other,4,Pvt Ltd,1,81,0.0
0.92,Male,Has relevant experience,No enrollment,High School,Other,4,Pvt Ltd,1,104,0.0
0.92,Male,No relevant experience,No enrollment,Masters,STEM,3,Unknown,1,88,0.0
0.866,Male,Has relevant experience,No enrollment,Graduate,STEM,17,Unknown,1,10,1.0
0.8959999999999999,Male,No relevant experience,Full time course,High School,Other,4,Unknown,2,11,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,8,Unknown,2,214,0.0
0.92,Male,No relevant experience,No enrollment,Graduate,Other,2,NGO,1,110,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,34,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,4,Pvt Ltd,1,34,0.0
0.804,Unknown,No relevant experience,No enrollment,Graduate,Other,2,Unknown,0,42,0.0
0.92,Female,Has relevant experience,No enrollment,Masters,STEM,21,Funded Startup,2,112,1.0
0.92,Male,Has relevant experience,No enrollment,Phd,STEM,13,Public Sector,5,12,0.0
0.92,Other,Has relevant experience,No enrollment,Masters,STEM,7,Unknown,4,35,0.0
0.926,Unknown,No relevant experience,Full time course,Graduate,STEM,15,Pvt Ltd,5,156,0.0
0.926,Male,No relevant experience,No enrollment,High School,Other,3,Pvt Ltd,1,112,0.0
0.926,Male,Has relevant experience,No enrollment,Masters,STEM,15,Funded Startup,1,77,0.0
0.926,Male,Has relevant experience,No enrollment,Masters,STEM,9,Pvt Ltd,1,6,0.0
0.624,Male,Has relevant experience,Part time course,Graduate,STEM,2,Pvt Ltd,1,220,1.0
0.624,Male,Has relevant experience,Part time course,Phd,STEM,20,Pvt Ltd,5,108,1.0
0.887,Male,Has relevant experience,No enrollment,High School,Other,14,Pvt Ltd,1,89,0.0
0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,15,Pvt Ltd,1,63,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,7,Funded Startup,1,12,0.0
0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,13,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Pvt Ltd,1,35,0.0
0.92,Female,No relevant experience,No enrollment,Graduate,Humanities,21,Pvt Ltd,5,4,0.0
0.926,Male,No relevant experience,Full time course,Graduate,STEM,14,Unknown,1,200,0.0
0.926,Male,Has relevant experience,No enrollment,High School,Other,8,Pvt Ltd,1,56,0.0
0.855,Unknown,No relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,1,14,0.0
0.556,Unknown,Has relevant experience,No enrollment,Graduate,STEM,16,Early Stage Startup,1,26,1.0
0.804,Female,Has relevant experience,No enrollment,Masters,STEM,11,Pvt Ltd,1,81,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,Unknown,1,162,1.0
0.624,Male,Has relevant experience,Full time course,Graduate,STEM,2,Pvt Ltd,1,102,1.0
0.843,Female,No relevant experience,Full time course,High School,Other,3,Unknown,0,37,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Pvt Ltd,1,140,0.0
0.745,Unknown,No relevant experience,Full time course,High School,Other,3,Unknown,0,18,0.0
0.698,Male,No relevant experience,Full time course,High School,Other,3,Pvt Ltd,0,78,0.0
0.878,Unknown,Has relevant experience,No enrollment,Masters,STEM,12,Pvt Ltd,1,96,0.0
0.92,Male,No relevant experience,No enrollment,Graduate,STEM,5,Other,0,78,1.0
0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,1,166,0.0
0.92,Male,Has relevant experience,No enrollment,Masters,STEM,13,Unknown,5,19,1.0
0.899,Unknown,Has relevant experience,No enrollment,Graduate,STEM,15,Funded Startup,2,302,0.0
0.74,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,1,40,0.0
0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,14,Unknown,3,14,1.0
0.92,Male,Has relevant experience,No enrollment,Graduate,Business Degree,21,Pvt Ltd,1,26,0.0
0.55,Male,Has relevant experience,Part time course,Masters,STEM,7,Pvt Ltd,1,56,0.0
0.745,Female,Has relevant experience,No enrollment,Masters,STEM,15,Unknown,5,132,0.0
0.855,Unknown,Has relevant experience,Part time course,Graduate,STEM,5,Pvt Ltd,3,41,0.0
0.939,Unknown,No relevant experience,Full time course,High School,Other,9,Unknown,0,6,0.0
0.92,Unknown,Has relevant experience,Full time course,Graduate,STEM,5,Unknown,1,76,1.0
0.804,Female,Has relevant experience,Part time course,High School,Other,3,Unknown,1,2,0.0
0.865,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,2,28,0.0
0.74,Male,Has relevant experience,No enrollment,Graduate,STEM,11,Pvt Ltd,0,22,0.0
0.89,Male,Has relevant experience,No enrollment,Graduate,STEM,15,Pvt Ltd,5,16,0.0
0.55,Male,Has relevant experience,Part time course,Graduate,STEM,10,Pvt Ltd,1,62,1.0
0.762,Male,Has relevant experience,No enrollment,Graduate,STEM,9,NGO,1,11,0.0
0.897,Unknown,Has relevant experience,No enrollment,Masters,STEM,7,Pvt Ltd,1,278,0.0
0.624,Unknown,Has relevant experience,No enrollment,Masters,STEM,4,Unknown,1,9,1.0
0.92,Male,No relevant experience,Full time course,Graduate,STEM,12,Public Sector,5,128,0.0
0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,16,Pvt Ltd,1,72,0.0
0.556,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,2,27,1.0
0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,3,Funded Startup,1,106,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Pvt Ltd,1,24,0.0
0.92,Unknown,No relevant experience,No enrollment,Graduate,STEM,21,Unknown,5,13,0.0
0.926,Unknown,No relevant experience,No enrollment,Phd,STEM,9,NGO,1,34,0.0
0.843,Male,Has relevant experience,Full time course,Graduate,STEM,9,Funded Startup,1,40,0.0
0.698,Male,No relevant experience,Full time course,Graduate,Business Degree,1,Unknown,0,74,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Pvt Ltd,2,55,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,19,Pvt Ltd,5,48,0.0
0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,NGO,5,13,1.0
0.897,Female,No relevant experience,No enrollment,Phd,Humanities,19,NGO,1,74,0.0
0.624,Unknown,Has relevant experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,9,1.0
0.878,Male,Has relevant experience,No enrollment,Masters,STEM,11,Unknown,1,6,0.0
0.939,Unknown,Has relevant experience,Full time course,Graduate,STEM,5,Pvt Ltd,1,86,0.0
0.624,Unknown,No relevant experience,No enrollment,Graduate,STEM,1,Pvt Ltd,1,298,1.0
0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,1,Pvt Ltd,1,41,0.0
0.64,Male,Has relevant experience,Part time course,Graduate,STEM,3,Pvt Ltd,1,164,0.0
0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,0,Early Stage Startup,1,102,1.0
0.92,Male,No relevant experience,No enrollment,Graduate,Humanities,1,Public Sector,0,48,0.0
0.926,Unknown,No relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,1,50,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,12,Pvt Ltd,1,50,0.0
0.74,Unknown,Has relevant experience,No enrollment,Phd,Humanities,2,Unknown,1,20,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,2,Early Stage Startup,1,39,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,15,Pvt Ltd,1,68,0.0
0.926,Male,Has relevant experience,No enrollment,Masters,STEM,6,NGO,5,78,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,7,Pvt Ltd,2,48,0.0
0.91,Male,No relevant experience,No enrollment,Graduate,Business Degree,21,Pvt Ltd,3,86,0.0
0.512,Unknown,No relevant experience,Full time course,Graduate,STEM,2,Unknown,0,50,1.0
0.92,Unknown,Has relevant experience,No enrollment,Primary School,Other,13,Early Stage Startup,2,26,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,8,Pvt Ltd,5,51,0.0
0.92,Female,Has relevant experience,No enrollment,Graduate,Humanities,6,Unknown,1,30,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,7,Pvt Ltd,2,55,1.0
0.7879999999999999,Unknown,Has relevant experience,No enrollment,Masters,STEM,14,Pvt Ltd,1,122,0.0
0.682,Male,No relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,5,47,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,10,Pvt Ltd,2,92,0.0
0.836,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Unknown,1,21,0.0
0.926,Male,Has relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,5,29,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Funded Startup,5,31,0.0
0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Pvt Ltd,5,65,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,14,Pvt Ltd,1,11,0.0
0.836,Male,Has relevant experience,No enrollment,Masters,STEM,19,Public Sector,5,166,0.0
0.92,Male,Has relevant experience,Full time course,Graduate,STEM,7,Pvt Ltd,1,15,0.0
0.794,Male,No relevant experience,Full time course,High School,Other,3,Pvt Ltd,1,30,1.0
0.698,Unknown,No relevant experience,No enrollment,Graduate,STEM,16,Pvt Ltd,4,102,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,4,28,0.0
0.92,Unknown,No relevant experience,No enrollment,Graduate,Other,5,Unknown,0,82,0.0
0.92,Unknown,No relevant experience,Full time course,Graduate,STEM,9,Unknown,0,50,1.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Unknown,1,42,1.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Pvt Ltd,2,12,1.0
0.92,Unknown,No relevant experience,Full time course,Graduate,STEM,3,Unknown,1,5,1.0
0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,12,Pvt Ltd,1,7,0.0
0.92,Male,No relevant experience,No enrollment,Graduate,STEM,0,Unknown,0,23,1.0
0.926,Female,Has relevant experience,No enrollment,Masters,STEM,3,Unknown,1,4,0.0
0.926,Unknown,Has relevant experience,No enrollment,Masters,Other,10,Unknown,1,58,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,5,8,0.0
0.92,Male,No relevant experience,No enrollment,Masters,Business Degree,11,Pvt Ltd,5,12,0.0
0.91,Male,Has relevant experience,Full time course,High School,Other,1,Pvt Ltd,1,86,0.0
0.754,Male,Has relevant experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,23,0.0
0.92,Male,No relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,5,308,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,Other,16,Pvt Ltd,1,5,0.0
0.939,Male,Has relevant experience,Part time course,High School,Other,5,Pvt Ltd,1,54,0.0
0.743,Unknown,Has relevant experience,No enrollment,Graduate,Other,7,Unknown,1,18,0.0
0.939,Male,Has relevant experience,No enrollment,Masters,Business Degree,4,Pvt Ltd,4,103,0.0
0.527,Male,Has relevant experience,No enrollment,Graduate,STEM,14,Pvt Ltd,2,114,1.0
0.915,Male,Has relevant experience,No enrollment,Graduate,Arts,4,Pvt Ltd,1,322,0.0
0.579,Female,Has relevant experience,No enrollment,Graduate,STEM,4,Pvt Ltd,1,67,0.0
0.754,Male,Has relevant experience,No enrollment,Graduate,STEM,19,Unknown,5,80,0.0
0.527,Female,Has relevant experience,No enrollment,Masters,STEM,9,Early Stage Startup,1,58,1.0
0.939,Female,Has relevant experience,No enrollment,Graduate,Other,9,Pvt Ltd,1,51,0.0
0.698,Male,No relevant experience,Full time course,High School,Other,5,Unknown,1,12,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,77,0.0
0.802,Male,No relevant experience,Full time course,Graduate,Humanities,9,Unknown,2,108,0.0
0.91,Male,No relevant experience,Full time course,High School,Other,4,Pvt Ltd,1,6,0.0
0.624,Male,No relevant experience,No enrollment,High School,Other,5,Unknown,0,21,0.0
0.926,Female,Has relevant experience,No enrollment,Graduate,STEM,15,Funded Startup,1,53,1.0
0.913,Unknown,Has relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,3,16,0.0
0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,1,21,0.0
0.74,Male,Has relevant experience,Full time course,High School,Other,0,Unknown,1,35,1.0
0.893,Unknown,Has relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,0,95,0.0
0.4479999999999999,Male,No relevant experience,Full time course,High School,Other,4,Unknown,0,31,0.0
0.92,Male,Has relevant experience,No enrollment,Masters,STEM,17,Funded Startup,2,14,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,7,Pvt Ltd,3,8,0.0
0.804,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Unknown,1,6,0.0
0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,8,Pvt Ltd,1,37,0.0
0.698,Male,No relevant experience,No enrollment,Graduate,STEM,9,Unknown,4,64,1.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,8,Pvt Ltd,5,76,1.0
0.926,Unknown,No relevant experience,Part time course,High School,Other,2,Pvt Ltd,1,39,1.0
0.92,Unknown,Has relevant experience,Part time course,Graduate,STEM,7,Unknown,5,54,0.0
0.926,Male,Has relevant experience,Full time course,Graduate,STEM,9,Unknown,2,73,0.0
0.92,Unknown,Has relevant experience,Full time course,Phd,STEM,21,Public Sector,0,56,0.0
0.897,Male,Has relevant experience,No enrollment,Masters,STEM,14,Unknown,1,102,0.0
0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,24,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,2,108,0.0
0.895,Unknown,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,1,14,0.0
0.624,Unknown,Has relevant experience,No enrollment,Masters,STEM,2,Early Stage Startup,1,23,0.0
0.91,Male,Has relevant experience,No enrollment,Masters,STEM,7,Pvt Ltd,1,43,0.0
0.926,Male,No relevant experience,Part time course,Masters,STEM,8,NGO,2,121,0.0
0.91,Male,No relevant experience,No enrollment,Graduate,STEM,4,Pvt Ltd,1,22,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,No Major,8,NGO,1,51,0.0
0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,4,NGO,1,73,0.0
0.624,Male,No relevant experience,Full time course,High School,Other,3,Unknown,1,51,1.0
0.624,Male,No relevant experience,Full time course,Graduate,Other,2,Unknown,1,304,0.0
0.754,Male,Has relevant experience,No enrollment,Graduate,STEM,10,NGO,1,80,0.0
0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,14,NGO,4,272,0.0
0.884,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,2,86,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,3,99,0.0
0.92,Unknown,No relevant experience,Full time course,High School,Other,3,Unknown,1,40,1.0
0.804,Male,Has relevant experience,No enrollment,Masters,STEM,12,Pvt Ltd,2,67,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,No Major,2,Funded Startup,2,35,0.0
0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,2,53,0.0
0.926,Unknown,Has relevant experience,No enrollment,Masters,STEM,21,Pvt Ltd,0,66,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,0,18,1.0
0.762,Unknown,Has relevant experience,No enrollment,Masters,STEM,3,Unknown,3,66,0.0
0.754,Unknown,Has relevant experience,Full time course,Masters,STEM,1,Pvt Ltd,1,46,0.0
0.878,Male,Has relevant experience,No enrollment,High School,Other,5,Pvt Ltd,1,22,0.0
0.899,Male,Has relevant experience,No enrollment,Graduate,STEM,17,Pvt Ltd,2,130,0.0
0.55,Unknown,Has relevant experience,Full time course,Graduate,STEM,6,Unknown,1,20,1.0
0.6890000000000001,Male,Has relevant experience,Part time course,Graduate,STEM,6,Early Stage Startup,1,106,0.0
0.624,Female,Has relevant experience,No enrollment,Masters,STEM,5,Pvt Ltd,2,65,1.0
0.698,Male,Has relevant experience,Full time course,Graduate,STEM,16,Pvt Ltd,2,16,0.0
0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,15,Pvt Ltd,4,47,0.0
0.754,Male,Has relevant experience,Part time course,Graduate,STEM,15,Funded Startup,1,66,1.0
0.92,Male,No relevant experience,Full time course,Graduate,STEM,3,Unknown,1,8,0.0
0.698,Male,No relevant experience,No enrollment,Graduate,STEM,21,Pvt Ltd,5,156,0.0
0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Pvt Ltd,2,11,0.0
0.55,Male,Has relevant experience,Full time course,Graduate,STEM,18,Unknown,1,8,1.0
0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,1,32,1.0
0.493,Male,Has relevant experience,No enrollment,Graduate,STEM,10,Pvt Ltd,1,108,1.0
0.91,Female,Has relevant experience,No enrollment,Graduate,STEM,8,Unknown,1,54,1.0
0.893,Male,Has relevant experience,No enrollment,Primary School,Other,5,Pvt Ltd,4,32,1.0
0.92,Male,No relevant experience,No enrollment,Masters,STEM,0,Pvt Ltd,2,23,0.0
0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,13,Funded Startup,2,102,0.0
0.762,Male,Has relevant experience,No enrollment,Masters,STEM,5,Public Sector,1,28,1.0
0.698,Male,No relevant experience,No enrollment,Graduate,STEM,2,Pvt Ltd,1,36,0.0
0.926,Unknown,No relevant experience,Full time course,High School,Other,10,Early Stage Startup,1,16,0.0
0.884,Unknown,Has relevant experience,No enrollment,Graduate,STEM,4,Funded Startup,1,5,0.0
0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,16,Pvt Ltd,5,13,0.0
